Record,Democrats,Female,HomeOwners,White,Age,Commute,Education,EmployeeWage,HouseholdSize,Income,County,LogPrice,LogProfit,Month,BestBuy,Employees,Krogers,Population,Rainfall,UnemploymentRate,Year
638,0.466494143308,0.546859765885,0.601936169722,0.233787323295,23.0,13.0,18.0,151.933043818,4.0,55.1965450822,14.0,5.44221671987,6.90554079737,4.0,1.0,6.0,2.0,102.537835509,8.81389650409,0.0578380906063,2016.0
1073,0.00162856813878,0.571094002248,0.411908278432,0.736651460301,45.0,28.0,6.0,137.359657841,7.0,75.4687174825,23.0,5.04595547914,20.9947458123,5.0,5.0,13.0,8.0,268.181408294,3.37223569415,0.0976055481669,2015.0
840,0.785674923338,0.432183791335,0.679732034733,0.527016709596,41.0,49.0,14.0,127.753742225,6.0,110.078077837,18.0,9.86175320317,-2.51115811324,6.0,2.0,13.0,7.0,256.927059132,7.03785201511,0.198437335374,2018.0
311,0.188713441617,0.554707594057,0.419283663543,0.164503898364,58.0,29.0,16.0,5.42469189336,5.0,131.844948955,7.0,10.8914064308,-5.74220448214,6.0,4.0,11.0,4.0,241.959889907,3.66483982931,0.112636329307,2017.0
1043,0.333338075921,0.561163847306,0.446361986512,0.516773248593,37.0,24.0,9.0,87.602455133,8.0,64.1540719994,22.0,6.35260726219,9.1549929346,9.0,1.0,7.0,6.0,165.490732829,4.96891352788,0.0895245792865,2017.0
985,0.854238738019,0.549143777159,0.285979374834,0.0404539611391,37.0,56.0,9.0,45.6939431413,3.0,76.486235755,21.0,7.03103333218,7.07957744303,7.0,1.0,8.0,7.0,179.718651396,2.42768545539,0.105247906874,2015.0
1093,0.37325080467,0.426641256129,0.437110076338,0.112525115896,57.0,66.0,11.0,113.68078125,5.0,72.3965629959,23.0,5.33495783715,15.02624997,10.0,2.0,7.0,8.0,219.768593453,3.58090265774,0.0818743567661,2015.0
789,0.834085711935,0.561198555635,0.574043995454,0.187949355608,70.0,15.0,16.0,33.4613790989,3.0,68.0284747714,17.0,6.13245644888,11.5073993519,6.0,2.0,8.0,5.0,126.826117834,5.93247303202,0.156496189462,2015.0
253,0.751742785013,0.47986847468,0.448951601113,0.0186661416693,23.0,9.0,14.0,85.2768850686,3.0,57.713903955,6.0,5.48452720256,8.37994374173,4.0,0.0,4.0,2.0,76.6423374744,7.80805675381,0.089460755582,2015.0
330,0.564061524599,0.437569821512,0.215133296494,0.00217602873338,27.0,54.0,9.0,104.500549713,5.0,100.095367618,7.0,9.90279908617,-13.4414206519,11.0,1.0,8.0,6.0,171.087962194,8.13950619595,0.178933655339,2016.0
252,0.87392000856,0.44197055342,0.264044617483,0.528585332128,72.0,19.0,11.0,11.6108011068,1.0,94.8883160674,6.0,7.32862846202,2.91296948811,3.0,1.0,5.0,4.0,149.834971383,2.93104922972,0.0348337534289,2018.0
52,0.172751464693,0.448101495216,0.65704725015,0.751421089338,67.0,26.0,16.0,23.3612261908,5.0,80.0329424201,2.0,5.65628781348,9.66615762252,1.0,1.0,7.0,1.0,132.207158609,9.45576106829,0.0575594959948,2018.0
634,0.892615395567,0.528262812799,0.592545354235,0.691033500112,68.0,62.0,8.0,109.841576714,2.0,83.3100160538,14.0,6.51800031893,4.26800787672,3.0,1.0,3.0,0.0,68.7185779332,3.50669749986,0.19536359365,2016.0
1122,0.00355023132799,0.451541886432,0.528159416168,0.275515056922,27.0,24.0,17.0,95.4029268957,5.0,111.670480192,24.0,8.8858304599,2.89207597532,5.0,1.0,11.0,7.0,193.800652546,6.88739991708,0.068531414522,2016.0
984,0.240382646886,0.437410397219,0.259055043783,0.3483457599,28.0,61.0,19.0,145.972323281,7.0,49.1828574367,21.0,4.37217431837,19.3167717856,6.0,1.0,9.0,5.0,174.923928602,2.75223484897,0.155452700011,2018.0
412,0.6011488071,0.459233487799,0.400590197779,0.565228460405,48.0,27.0,17.0,94.7929234629,1.0,94.0351627699,9.0,8.6766918935,1.73370345766,7.0,2.0,9.0,2.0,217.594870019,2.47829712788,0.112328614648,2018.0
286,0.193730122408,0.44824357381,0.610347946225,0.285075230456,54.0,54.0,12.0,144.148307707,8.0,96.686068612,6.0,7.45475956522,3.30166125897,12.0,0.0,6.0,1.0,93.6695956237,3.44365589707,0.0554875492225,2016.0
929,0.311791082501,0.516077268446,0.52629585283,0.936241830095,22.0,16.0,14.0,6.89822876055,7.0,98.3291415703,20.0,7.85271054312,2.78870480593,5.0,0.0,1.0,0.0,32.2446809486,2.95267021591,0.037215595094,2015.0
807,0.796109875327,0.510358653297,0.597208673237,0.0480153399656,45.0,22.0,16.0,132.213276314,3.0,61.4718558317,17.0,4.18269248799,16.4912627904,10.0,3.0,9.0,6.0,169.335792263,7.74182760936,0.0323772136681,2017.0
957,0.719761477352,0.443218761988,0.552111753788,0.629681587695,72.0,35.0,12.0,143.892304592,8.0,84.5614401841,20.0,7.65603215008,-1.902191252,12.0,1.0,5.0,2.0,112.739199451,7.22437226007,0.0264773180795,2015.0
15,0.152850448077,0.501602989658,0.491294906933,0.00560932760302,31.0,15.0,21.0,7.1160005963,3.0,101.46348605,1.0,8.88743086386,-6.14131094647,4.0,1.0,7.0,2.0,123.201215344,5.23412915516,0.145936859021,2017.0
281,0.0636342357863,0.527802444513,0.500028042426,0.0215229994681,34.0,71.0,10.0,3.80851986489,7.0,86.1415754758,6.0,6.42147166769,9.36553735594,11.0,2.0,11.0,2.0,223.73250961,3.09792878382,0.115101063803,2015.0
430,0.750117092547,0.470870566845,0.583782836547,0.00139822885703,58.0,64.0,10.0,131.437680382,3.0,72.4917118262,9.0,6.30887646292,10.9450584166,12.0,2.0,14.0,2.0,293.356724864,2.39058920214,0.199192211626,2016.0
1030,0.231573539949,0.563186792025,0.513143211039,0.195620653283,31.0,21.0,14.0,15.4500464172,3.0,84.7168070098,22.0,7.96051118738,-0.473185338176,6.0,0.0,6.0,2.0,54.3628499007,7.19816904219,0.196759195734,2016.0
864,0.632565447679,0.557721217804,0.288148056404,0.589769899901,49.0,14.0,19.0,30.0318193578,7.0,123.256004418,18.0,10.3375824602,-13.7954609249,12.0,1.0,1.0,2.0,50.7022512949,8.6602878568,0.0299998718675,2018.0
920,0.583171848462,0.564717397927,0.661682563068,0.724811051181,20.0,71.0,20.0,9.54553187808,1.0,113.179881013,20.0,9.9006874994,-9.1773418799,2.0,2.0,8.0,8.0,208.687815209,5.09802867245,0.031516954495,2018.0
636,0.3008302255,0.453556757843,0.229068906842,0.159176391245,63.0,19.0,6.0,15.0658042244,3.0,98.9495042515,14.0,7.61079464073,-0.100820339531,3.0,1.0,3.0,2.0,78.26842507,4.90305748877,0.167855482351,2018.0
615,0.717835522745,0.466666207396,0.402652932475,0.0417915161312,40.0,71.0,15.0,49.4358453118,8.0,62.7377426934,13.0,5.43872580653,14.68653455,10.0,2.0,11.0,8.0,204.296254659,8.87224076583,0.0702200926237,2017.0
289,0.292905377317,0.463056425924,0.397036556853,0.469732746392,30.0,44.0,12.0,13.699763985,5.0,86.8751343499,7.0,8.33952314325,-7.70809596693,1.0,0.0,1.0,0.0,33.9852422293,9.35395331655,0.15849292605,2015.0
271,0.662186320837,0.45444003604,0.665439082166,0.624673942314,24.0,40.0,12.0,12.4590056695,1.0,79.3489429861,6.0,6.45660079149,10.8966961536,8.0,1.0,5.0,5.0,137.657005345,3.7330415375,0.163455910759,2017.0
302,0.457693158238,0.559840004357,0.441100146273,0.977570856709,19.0,68.0,16.0,20.5971411179,5.0,83.6924337446,7.0,8.04677362659,-6.84049760334,4.0,0.0,1.0,0.0,1.08105550167,8.9627157888,0.149881610724,2016.0
396,0.597992986056,0.466365098647,0.263927370068,5.18771480705e-06,45.0,19.0,13.0,127.367961153,8.0,53.0143499001,9.0,4.29761855249,15.392299587,3.0,3.0,7.0,1.0,157.077751632,8.06818154918,0.178525935024,2018.0
106,0.408560465654,0.538218684473,0.439736365981,0.0181202660059,52.0,67.0,19.0,113.802383756,4.0,70.2347708083,3.0,6.87739526016,2.24640344346,3.0,1.0,8.0,3.0,157.827383584,8.12575064934,0.0123251105556,2016.0
407,0.515875860413,0.495689219742,0.201782297056,0.108848917019,63.0,20.0,19.0,10.1810498424,6.0,86.3125086366,9.0,6.26622582831,10.6785495111,6.0,0.0,3.0,0.0,27.3187045769,6.25808096816,0.0262893066014,2017.0
357,0.285849285467,0.562544816366,0.4112754265,0.311017445276,21.0,48.0,14.0,53.8135616217,5.0,69.8670434916,8.0,6.83206180428,5.85363599388,6.0,1.0,4.0,1.0,54.2944931327,4.00366307505,0.0770495045477,2015.0
325,0.104114749376,0.426328055444,0.265785184196,0.786397979013,30.0,28.0,21.0,4.84128085343,4.0,95.0959459274,7.0,8.39842896756,-1.08427793651,10.0,4.0,10.0,2.0,234.696816764,3.86351027337,0.173611280849,2015.0
1067,0.875557129104,0.450995435549,0.588965329174,0.233721498992,38.0,28.0,20.0,166.982748813,8.0,75.1628055986,23.0,6.26589343261,10.5321848693,3.0,5.0,16.0,8.0,293.905168584,7.04547415405,0.0321111451699,2017.0
266,0.164522056666,0.504058587009,0.491101419532,0.549630244582,38.0,62.0,15.0,5.10216956329,1.0,82.3241126991,6.0,6.73951352848,7.59020916375,7.0,0.0,1.0,0.0,17.0362448851,4.57458182113,0.186398219323,2016.0
1044,0.0537590378109,0.568106404823,0.63384067043,0.0151495161405,63.0,45.0,13.0,16.4914505901,5.0,75.0310678362,22.0,6.84685503191,8.84300582304,9.0,3.0,5.0,6.0,168.587507829,7.11471238808,0.0351065508744,2018.0
874,0.590484624105,0.479918803112,0.289941449259,0.0531652588719,44.0,9.0,21.0,168.382938592,7.0,116.121260028,19.0,9.92028395972,-9.3000427558,3.0,2.0,6.0,2.0,105.761492126,7.27106882386,0.0595198801018,2016.0
1151,0.831805917407,0.481774031659,0.474998528778,0.00554304402627,24.0,18.0,10.0,124.701842657,5.0,94.3263717817,24.0,8.6046639534,-7.35770979333,12.0,2.0,7.0,1.0,136.461202857,6.45464393661,0.0327257434425,2017.0
87,0.143357802666,0.502758755482,0.244101198247,0.256521314962,22.0,13.0,12.0,62.2064576563,4.0,103.417538645,2.0,7.80069708752,0.615491880848,10.0,0.0,1.0,0.0,8.97888072332,3.65154326304,0.0600627720649,2017.0
1017,0.891461157008,0.45286125418,0.6272365408,0.00133419572504,36.0,45.0,13.0,15.0560542795,3.0,65.9398051604,22.0,5.54437583469,9.43510030278,3.0,0.0,4.0,2.0,88.0400863624,4.20862089683,0.0310287398027,2015.0
1111,0.675566640825,0.499635371702,0.27204750476,0.79591764981,63.0,53.0,20.0,103.390163218,1.0,86.0382046388,24.0,7.90520071863,-1.7543829709,2.0,1.0,6.0,3.0,175.593143569,8.25272706278,0.0967062031021,2017.0
5,0.358009122287,0.57344029989,0.4014860754,0.279940518784,36.0,36.0,11.0,21.5477348875,1.0,112.036171625,1.0,8.81407284962,-5.87754556813,2.0,0.0,1.0,0.0,13.9788491834,8.37090564996,0.0710504665048,2015.0
137,0.197164215791,0.530075584042,0.304291427461,0.0447799671915,39.0,60.0,15.0,125.747744847,6.0,72.748875835,3.0,6.31031892805,4.84714100725,11.0,2.0,5.0,3.0,120.503254215,9.80734106144,0.185847078581,2015.0
8,0.18935095429,0.530956744126,0.330489985773,0.680043798096,31.0,11.0,14.0,170.792506745,1.0,98.0724495367,1.0,7.5727416046,2.24716306487,2.0,4.0,11.0,2.0,231.842669291,9.02535711016,0.117397653451,2018.0
168,0.750748765419,0.427503660758,0.226755524336,0.4797598169,34.0,54.0,10.0,63.0805978961,7.0,81.843754897,4.0,6.53749986282,11.2163081332,6.0,1.0,9.0,5.0,137.247034973,7.98281143829,0.17556459257,2018.0
85,0.338398218509,0.43292070073,0.289578670723,0.103868818756,47.0,40.0,14.0,157.404994304,5.0,95.1250281197,2.0,7.69362753778,-1.20537822098,10.0,0.0,1.0,0.0,1.20276923448,5.7056466337,0.0264896916636,2015.0
299,0.279972790788,0.535706346606,0.629991129734,0.241304489418,72.0,41.0,13.0,140.263104488,3.0,104.393151111,7.0,8.2568943513,-0.814844234876,3.0,2.0,4.0,2.0,126.552861087,6.12508579079,0.0468061995427,2017.0
1142,0.334263741579,0.48455722537,0.21655471962,0.064965195411,50.0,30.0,9.0,92.5560387061,1.0,95.4009178115,24.0,6.69488025843,3.78039426171,10.0,0.0,2.0,0.0,41.7987686156,2.25022082141,0.0544907203043,2016.0
371,0.299997186859,0.484054824068,0.634704864144,0.0334705347588,36.0,20.0,18.0,52.0546046552,7.0,78.9836856618,8.0,5.0552567546,25.3015895598,9.0,5.0,16.0,5.0,298.493143635,4.76732135958,0.0567631632789,2017.0
811,0.501628183025,0.465411164026,0.236778353313,0.0444743883989,20.0,23.0,7.0,109.226556861,7.0,71.1340161486,17.0,5.14847704324,14.104860725,11.0,2.0,10.0,4.0,233.82679472,8.77736732855,0.0697752589711,2017.0
391,0.016014714498,0.56583558246,0.655237923442,0.450258118059,53.0,47.0,7.0,25.6963574229,1.0,73.1110215573,9.0,5.68714313791,10.8608644286,2.0,1.0,9.0,1.0,169.109757158,4.12614065198,0.141219724364,2017.0
598,0.539831956494,0.519566864425,0.206855786298,0.812853662731,40.0,29.0,21.0,141.522282997,2.0,98.2963725089,13.0,8.1125060918,5.92448476548,6.0,1.0,6.0,3.0,119.65907582,4.78392098068,0.185610918248,2016.0
172,0.788255811502,0.456427655237,0.326608054878,0.217509506257,69.0,64.0,13.0,95.6706135334,2.0,69.076074571,4.0,4.9360985498,22.3549597662,7.0,5.0,14.0,5.0,293.901613302,3.97230360309,0.0941929930684,2018.0
166,0.0537486736056,0.554783278712,0.266068052086,0.311853614497,40.0,5.0,15.0,74.6287472774,3.0,61.5156977825,4.0,4.33084487007,23.1719440744,6.0,0.0,3.0,0.0,87.4983636754,7.55339037247,0.0619203568505,2016.0
725,0.0645729917201,0.471780111704,0.664418169767,0.60204239983,23.0,16.0,19.0,44.5369327308,1.0,97.1656943445,16.0,7.45612536496,4.63554890248,2.0,4.0,12.0,4.0,249.381336244,9.43630249283,0.191940215654,2015.0
74,0.367606632845,0.495365292687,0.662526226278,0.783729513253,62.0,41.0,6.0,10.9777422818,5.0,86.19568683,2.0,7.10069846019,3.73257973636,7.0,0.0,1.0,0.0,18.0860753869,2.45896686679,0.194527882793,2016.0
1041,0.674184360397,0.5100343644,0.358522040106,0.87346164798,47.0,20.0,21.0,155.707787409,1.0,105.915409173,22.0,8.2872728476,4.986930159,9.0,4.0,12.0,9.0,232.467825935,4.71204565864,0.0427739478805,2015.0
801,0.540417023131,0.460091770497,0.265892739949,0.854369026985,54.0,47.0,19.0,2.98599824503,4.0,102.294084765,17.0,7.60095739195,10.4934553328,9.0,2.0,13.0,4.0,238.046847624,2.52507019283,0.034806263799,2015.0
1012,0.411761361516,0.517135263579,0.25458274826,0.237426730819,72.0,12.0,6.0,2.50287170087,6.0,67.0756231485,22.0,4.29457990426,17.8390487841,1.0,1.0,6.0,4.0,157.403880899,6.26240844032,0.192580281112,2018.0
1026,0.555083729011,0.512768135167,0.262225758938,0.132923088361,42.0,56.0,17.0,70.5574095091,3.0,105.627876749,22.0,7.95974892759,4.64985976481,5.0,1.0,3.0,1.0,63.2499209177,3.82466949545,0.0658100773958,2016.0
382,0.846395497236,0.522937248592,0.25042823674,0.00365285010631,43.0,52.0,20.0,170.054460214,1.0,33.3001092999,8.0,2.68065914806,24.6594220802,12.0,2.0,7.0,4.0,211.905569632,9.98070780929,0.133801551006,2016.0
639,0.55967961541,0.507827430135,0.23157137295,0.134130770751,37.0,18.0,9.0,137.955209349,3.0,87.8137076215,14.0,7.29644155985,1.46675713941,4.0,2.0,5.0,4.0,136.503734858,2.41800659921,0.116161804699,2017.0
1086,0.353710588811,0.494279500272,0.288956927883,0.39983672877,21.0,8.0,19.0,148.191240605,8.0,62.473638936,23.0,5.02623502033,19.1037427997,8.0,5.0,13.0,5.0,273.349728892,3.28208172338,0.00435983115637,2016.0
256,0.241943222237,0.505152657499,0.665822828134,0.551706373041,46.0,33.0,20.0,84.8297931193,3.0,65.3632501845,6.0,4.89874936172,10.4397775954,4.0,0.0,5.0,0.0,63.1401914822,8.06474155175,0.0584688731876,2018.0
14,0.465365043508,0.426957550635,0.220014879722,0.239723838205,45.0,52.0,7.0,9.94805465287,4.0,114.225909798,1.0,8.89364996164,-3.04400269153,4.0,1.0,7.0,5.0,126.287508274,5.40758807887,0.0660681391814,2016.0
826,0.194482850824,0.425381401111,0.295049062974,0.716200821295,48.0,11.0,17.0,56.8966423441,7.0,105.860448698,18.0,9.92491568108,-12.8330491897,3.0,1.0,7.0,1.0,114.572459789,8.55201610894,0.193445278816,2016.0
247,0.871187913426,0.555020873346,0.282650411293,0.83248523807,31.0,29.0,20.0,133.159368517,1.0,66.3177623889,6.0,5.96644051827,5.04027024165,2.0,0.0,1.0,1.0,38.7173692683,8.81364390913,0.0609469126161,2017.0
372,0.114414735557,0.445253717394,0.555842114299,0.937013980993,19.0,64.0,15.0,95.2303066531,5.0,68.7361821097,8.0,6.40365054864,11.6909730708,9.0,1.0,10.0,5.0,190.021548548,9.50636737583,0.0707261570863,2018.0
747,0.341070316374,0.566248384102,0.276513240035,0.303360043446,19.0,9.0,17.0,96.2011337636,4.0,80.5604822123,16.0,7.74500564553,-0.176244962035,7.0,0.0,1.0,0.0,20.9715293506,4.0827509075,0.101090352815,2017.0
641,0.560933333893,0.452608937458,0.358765683143,0.000104935305954,36.0,25.0,17.0,92.8464142669,7.0,78.533306154,14.0,5.71813734924,16.9968488797,5.0,2.0,11.0,4.0,210.655742021,9.61959918353,0.0338347932738,2015.0
392,0.830164508687,0.520966969049,0.276922107503,0.957901138201,23.0,8.0,19.0,53.7914224795,5.0,89.5277299002,9.0,7.616429335,-4.28768531282,2.0,0.0,2.0,0.0,11.5522533288,8.74516414877,0.0352333872206,2018.0
268,0.551870073315,0.462860217643,0.21036190498,0.420811447094,23.0,9.0,15.0,142.988390046,2.0,78.7067018295,6.0,5.50739452763,22.3152787689,7.0,5.0,11.0,2.0,287.978610367,4.05295835538,0.139277629765,2018.0
441,0.0065387298739,0.563511167152,0.432687622322,0.0181803343877,68.0,36.0,20.0,140.923221631,8.0,57.3074910479,10.0,5.20018614116,10.2394545193,3.0,2.0,6.0,4.0,122.681142648,4.99578382313,0.143841425624,2015.0
766,0.688487916534,0.563704769122,0.656395099773,0.464683430978,42.0,68.0,10.0,133.756175289,2.0,92.8723030766,16.0,6.67666056878,9.69956360635,12.0,5.0,16.0,11.0,290.764587812,5.77953933593,0.187431023265,2016.0
135,0.434474854142,0.457360539429,0.473296576057,0.111157303464,26.0,46.0,21.0,157.587012318,2.0,70.8573139434,3.0,6.41464316336,4.7630590049,10.0,0.0,4.0,0.0,29.817842368,4.70208929964,0.0281447200673,2017.0
737,0.472389866795,0.437608029389,0.421623299905,0.320959035194,69.0,39.0,20.0,68.0106768399,2.0,101.834002246,16.0,8.21324044842,3.04268238455,5.0,0.0,1.0,2.0,56.8830462387,5.39239047659,0.029752523737,2015.0
115,0.639723596922,0.443527181306,0.612583242995,0.0768338842309,37.0,67.0,14.0,56.1124386727,6.0,106.77945127,3.0,9.36984017685,-1.80659329522,5.0,3.0,10.0,5.0,166.897517866,5.04961281725,0.05094415376,2017.0
712,0.492556233958,0.568915481294,0.674676593324,0.156398023891,33.0,8.0,20.0,49.9467165447,4.0,99.3384687684,15.0,7.45882436794,3.85195611416,10.0,3.0,9.0,6.0,169.292676293,9.72338487696,0.00258467856795,2018.0
626,0.582347802382,0.53527056772,0.560146321161,0.00171024325408,33.0,56.0,17.0,51.7463854184,5.0,81.803104758,14.0,5.71078324546,11.5124111356,1.0,2.0,8.0,2.0,136.500356335,4.9535008175,0.0112517713283,2016.0
175,0.181705659793,0.451315647851,0.397441834946,0.908429564042,36.0,48.0,19.0,182.634926183,8.0,77.0459758619,4.0,5.26112047503,15.8889478111,8.0,0.0,2.0,0.0,42.3996984678,2.36248994463,0.118304319886,2017.0
707,0.836828000867,0.539262071177,0.394646684601,0.309201947569,62.0,10.0,20.0,135.967830685,2.0,101.439241263,15.0,9.55648192374,-6.50406609235,9.0,0.0,2.0,0.0,37.3664412114,3.13191689651,0.0134905999555,2017.0
522,0.874410716043,0.567431588612,0.389767209482,0.56799440315,56.0,65.0,11.0,66.5706926976,7.0,73.5487398955,11.0,6.90344684429,5.87450742872,11.0,2.0,13.0,7.0,263.669391418,2.79050666914,0.0357142550389,2016.0
1147,0.0577382222628,0.534743105857,0.551110598955,0.00862413676082,36.0,35.0,8.0,124.472967668,7.0,94.8812709145,24.0,8.36944944639,-5.48214698702,11.0,2.0,7.0,2.0,139.43296609,6.22371748797,0.185939003133,2017.0
1010,0.424102168207,0.496953889726,0.270386654827,0.352222739063,46.0,29.0,13.0,28.6336278876,5.0,90.1155946649,22.0,6.63059414156,8.19810271175,1.0,2.0,13.0,4.0,226.053479298,2.44216540568,0.0741039966744,2016.0
170,0.0176353408782,0.534198709097,0.524367650819,0.797069590596,67.0,11.0,16.0,22.5943650132,8.0,83.991160008,4.0,5.53890518303,13.8321116182,7.0,0.0,1.0,0.0,6.81331471001,8.9033761308,0.0699265340194,2016.0
932,0.335995112152,0.44031726254,0.212905575291,0.200946616502,32.0,46.0,16.0,105.891989344,4.0,120.291878899,20.0,9.21227312754,2.10559080122,5.0,4.0,10.0,2.0,226.308727436,3.55171968379,0.106761862519,2018.0
992,0.104111509137,0.459141503012,0.273254600496,0.332079061305,32.0,37.0,13.0,92.7539156512,6.0,48.1176863885,21.0,4.60907696775,16.1264256555,8.0,0.0,1.0,0.0,13.8718823104,3.4517214158,0.192514366354,2018.0
672,0.675256862252,0.576861202821,0.55577749045,0.379137475004,69.0,34.0,10.0,143.269347406,6.0,72.0230673874,14.0,5.49216262366,8.6054879278,12.0,3.0,10.0,1.0,175.140565763,8.46944533408,0.0222620270401,2018.0
679,0.552974525013,0.461282971872,0.446818244299,0.908321225385,45.0,35.0,12.0,92.989752519,1.0,117.376834635,15.0,10.7598843846,-14.3139606923,2.0,3.0,7.0,7.0,184.644593272,5.48274314231,0.124219146443,2017.0
273,0.575851040538,0.43940978906,0.239715730997,0.562702466039,32.0,11.0,8.0,49.1604062562,6.0,76.7046172427,6.0,7.41710629442,5.60475052397,9.0,3.0,9.0,7.0,191.577997149,8.20401048694,0.198973953405,2015.0
684,0.0319550647357,0.579525228642,0.417633376736,0.176671094372,27.0,61.0,20.0,52.2812741787,6.0,108.18488892,15.0,8.65826178758,1.94439534084,3.0,2.0,13.0,11.0,275.030554228,4.23360199282,0.00470235596536,2018.0
706,0.230642880092,0.566386699836,0.338416551579,0.376914887794,52.0,28.0,15.0,86.3494802682,2.0,113.437423307,15.0,9.01039808895,2.45635083735,9.0,2.0,11.0,2.0,242.256575637,7.36010418244,0.0586098355855,2016.0
466,0.778141745671,0.496354038354,0.453755332378,0.23029000571,55.0,59.0,6.0,99.7411523485,6.0,91.3888572784,10.0,6.79088718028,12.9679053983,9.0,3.0,7.0,4.0,166.09800378,9.44196663821,0.10474730237,2016.0
24,0.696701443569,0.558893111419,0.331232915737,0.495652149803,40.0,38.0,19.0,17.5789302594,6.0,111.438340296,1.0,9.19382465546,-2.88367507713,6.0,1.0,3.0,3.0,131.132697002,4.74755744998,0.112001457698,2018.0
228,0.0266449495696,0.578253683576,0.555379483785,0.261701226441,45.0,60.0,18.0,45.2057585482,8.0,114.724085353,5.0,8.70269987329,6.08021985034,9.0,2.0,14.0,11.0,278.129651427,9.84470815563,0.133136637896,2018.0
1019,0.524957834909,0.475441679945,0.49756564975,0.0200467896045,64.0,52.0,14.0,159.039890752,3.0,87.4984568635,22.0,6.87482142761,7.71041491046,3.0,3.0,10.0,7.0,195.167277906,4.25999647653,0.180473702855,2017.0
834,0.26899276477,0.568357977369,0.4955587829,0.180316233845,56.0,22.0,10.0,47.764808225,7.0,131.38854226,18.0,10.5045767701,-5.72718687262,5.0,2.0,6.0,3.0,118.95427452,8.13851231182,0.166147250602,2016.0
855,0.210883154021,0.442784095407,0.247722816937,0.796646626051,47.0,7.0,7.0,98.6492340201,8.0,120.046442091,18.0,10.4923526624,-15.7181829291,10.0,1.0,1.0,1.0,51.7998138082,3.9241904426,0.0859946597321,2017.0
214,0.370126756847,0.545677683162,0.397307715302,0.468835144307,31.0,70.0,15.0,31.2128129029,1.0,128.099935018,5.0,10.7049258854,-8.22050952407,6.0,3.0,7.0,3.0,167.170409431,9.62461804248,0.162274891553,2016.0
885,0.784985073676,0.539274444823,0.601195403007,0.617898575551,19.0,16.0,21.0,32.7598419136,5.0,141.196556538,19.0,11.9498818846,-9.70466879248,6.0,5.0,14.0,5.0,266.969408021,8.32297994501,0.053782283662,2015.0
21,0.814679297357,0.554294544675,0.247522717154,0.560846243614,70.0,22.0,11.0,115.398128911,4.0,94.6907649496,1.0,9.03232664105,-0.79126960384,6.0,4.0,11.0,6.0,228.119344477,2.02552632999,0.120551500772,2015.0
500,0.544939465984,0.4360451491,0.678495796387,0.893523909006,43.0,15.0,10.0,81.9388241205,4.0,89.7890099241,11.0,8.86053921781,-5.50082603227,5.0,2.0,6.0,2.0,101.956104589,4.31305929639,0.042561218981,2018.0
285,0.232350140926,0.434654919807,0.444674045216,0.0928035623921,32.0,53.0,17.0,71.164144785,8.0,69.7532185198,6.0,4.45442767362,18.5337625359,12.0,2.0,12.0,6.0,204.565617065,7.33773401269,0.165356179619,2015.0
71,0.704432761547,0.449927629826,0.640586026092,0.699216788127,65.0,9.0,13.0,14.6809524264,2.0,69.5114051378,2.0,6.67346707305,12.1591105896,6.0,5.0,13.0,7.0,251.101898936,7.05530368737,0.0174864245499,2017.0
644,0.00637853180277,0.579206130847,0.500959628964,0.0837953680679,46.0,20.0,11.0,177.834828744,2.0,97.0814802998,14.0,6.79125794196,14.0807486664,5.0,1.0,8.0,6.0,160.979321622,5.49062878984,0.120872457891,2018.0
132,0.867195126865,0.467850459456,0.351001409162,0.0385535927198,54.0,56.0,12.0,103.207352537,7.0,97.1497480187,3.0,7.39584254421,8.58129518814,9.0,2.0,8.0,8.0,204.740952182,6.0500572193,0.0791825859735,2018.0
895,0.685161483074,0.545374227546,0.309322529525,0.077976395961,21.0,15.0,15.0,16.3857774021,1.0,100.821562383,19.0,7.94676555058,7.22246506527,8.0,4.0,10.0,4.0,236.315349013,7.29835534776,0.194434467365,2017.0
611,0.231318559043,0.512547684048,0.287826552635,0.04603812942,23.0,71.0,20.0,33.7228414266,1.0,96.3751436293,13.0,8.38769864011,4.01568537248,9.0,2.0,12.0,10.0,250.884320431,5.60456405801,0.163706215158,2017.0
320,0.283154099206,0.536733065961,0.416819472875,0.446495151262,64.0,24.0,14.0,0.898203099352,7.0,105.551551232,7.0,8.1458260249,7.09925536806,8.0,2.0,11.0,5.0,253.593028697,6.50423012319,0.145695552205,2018.0
533,0.357844803795,0.510533028042,0.561804285244,0.0784731966037,71.0,9.0,15.0,27.0543217655,2.0,99.9457251708,12.0,7.35561284101,1.19988522512,2.0,0.0,2.0,2.0,65.5449545166,7.58157633373,0.195703001136,2015.0
502,0.313750138525,0.571538186276,0.345045072844,0.0946431359306,50.0,69.0,19.0,54.1165394565,4.0,113.601383206,11.0,8.59947590221,1.84767921159,6.0,0.0,1.0,0.0,2.1995852817,3.09938559488,0.139984265381,2016.0
251,0.0793425910784,0.535194568552,0.280944658506,0.80023145964,18.0,39.0,15.0,77.1832640756,7.0,74.5975729547,6.0,5.58892551281,7.23714321684,3.0,0.0,1.0,0.0,24.2969867207,2.90221106379,0.0544345011599,2017.0
983,0.502487025326,0.520801565555,0.343239117049,0.690328015782,61.0,23.0,21.0,67.5767408242,8.0,61.6376370635,21.0,3.97749214807,21.7563167236,6.0,0.0,1.0,0.0,22.4324485198,9.24382622818,0.0595987904254,2017.0
